[00:01:23.836,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.837,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.837,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.837,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:23.837,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.019,531] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.023,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,695] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.025,726] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.025,756] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.025,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,214] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,580] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,008] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
