[00:00:20.741,546] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.743,133] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:20.743,164] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.962,585] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.966,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,803] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,933] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.968,963] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.968,994] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.969,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.969,818] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.970,245] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.970,275] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.970,306] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.970,336] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.002,716] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.002,746] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.051,177] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.518,127] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.518,157] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.568,481] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.569,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.569,152] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.595,306] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.595,336] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.597,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.597,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.597,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.597,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.613,555] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.736,541] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.738,586] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.858,093] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:13.977,020] <wrn> bt_l2cap: L2CAP RX PDU total exceeds SDU
[00:00:13.977,020] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:14.096,496] <dbg> bttester: tester_event: service 0x03 opcode 0x82
