[00:00:54.064,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.065,063] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.065,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.065,521] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.065,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.066,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.066,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.124,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.124,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.124,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.175,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.175,750] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.175,964] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.176,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:54.176,422] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.971,130] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.975,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,921] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,416] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.977,447] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.977,478] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.977,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,759] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.978,790] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.978,820] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.978,851] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.008,605] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.008,636] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.055,877] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.055,908] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.073,059] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.073,059] <wrn> bttester_mesh: Loading default comp data
[00:00:06.073,333] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.501,617] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.523,101] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.944,793] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.944,854] <dbg> bttester_mesh: config_prov: 
[00:00:12.944,854] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.959,625] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.959,686] <dbg> bttester_mesh: start: 
[00:00:12.959,777] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:12.959,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.960,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.960,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.961,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
