[00:00:26.051,544] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:26.052,978] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:26.054,504] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:26.054,534] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.978,607] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.982,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,954] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.984,985] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,015] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.986,267] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.986,297] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.986,328] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.986,358] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.006,896] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.006,927] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.053,802] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.574,401] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.574,462] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:09.599,792] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:09.600,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.600,433] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:09.633,117] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:09.633,148] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:09.634,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.635,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.635,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.635,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.661,102] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:10.774,322] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:10.776,245] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:10.895,843] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:11.015,838] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:11.134,826] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:11.145,751] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:11.254,364] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:11.264,465] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
