[00:02:34.012,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.013,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.013,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.013,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.013,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.014,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.014,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.066,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.067,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:02:34.067,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2838-g8316f097ce2a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.000,335] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.004,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,462] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,645] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,439] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.006,469] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.006,530] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.006,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,751] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.007,781] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.007,812] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.007,843] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.073,974] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.074,005] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.096,313] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.096,343] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.124,114] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.124,114] <wrn> bttester_mesh: Loading default comp data
[00:00:06.124,389] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.553,955] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.642,089] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.996,551] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.996,582] <dbg> bttester_mesh: config_prov: 
[00:00:13.996,612] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.018,096] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.018,127] <dbg> bttester_mesh: start: 
[00:00:14.018,249] <inf> bt_mesh_provisionee: Device UUID: 48ab71da-8e41-4ab8-a1ce-834b9a84c315
[00:00:14.018,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.018,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.019,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.019,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.019,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.019,989] <inf> bt_mesh_provisionee: Device UUID: 48ab71da-8e41-4ab8-a1ce-834b9a84c315
[00:00:14.020,019] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:14.020,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.021,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.021,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.021,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.022,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.022,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.022,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.022,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.022,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.023,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.023,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,123] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.039,154] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.076,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.076,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.076,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.126,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.126,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.126,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.176,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.177,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.177,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.177,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.177,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.177,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.178,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.178,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.178,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.178,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.179,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.223,846] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.223,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.224,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
