*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.257,476] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.257,476] <inf> fs_nvs: alloc wra: 0, fe8
[00:00:00.257,507] <inf> fs_nvs: data wra: 0, 0
[00:00:00.257,568] <dbg> bttester: tester_init: Initializing tester
[00:00:05.930,145] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.936,523] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.936,553] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.936,584] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.936,981] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.937,011] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.963,531] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.991,424] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.991,424] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.033,874] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.123,229] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.123,229] <wrn> bttester_mesh: Loading default comp data
[00:00:06.123,504] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.551,574] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.605,438] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.605,468] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.647,979] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.648,010] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.731,811] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.916,168] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.916,198] <dbg> bttester_mesh: config_prov: 
[00:00:12.916,229] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:12.923,187] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:12.923,217] <dbg> bttester_mesh: start: 
[00:00:12.923,248] <inf> bttester_mesh: Loading stored setting

[00:00:12.939,208] <inf> bt_hci_core: HCI transport: Controller
[00:00:12.939,331] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:12.939,361] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:12.939,392] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:12.939,544] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:12.941,192] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:12.941,223] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.009,399] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.009,429] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:15.830,902] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:15.839,019] <err> bt_mesh_main: Failed to import device key
[00:00:15.839,050] <err> bt_mesh_provisionee: Failed to provision (err -120)
[00:00:17.577,117] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:17.577,148] <dbg> bttester: tester_event: service 0x04 opcode 0x85
