*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.986,328] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.990,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,675] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.992,706] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.992,736] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.992,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,988] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.994,049] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.994,079] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.994,079] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.053,894] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.053,924] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.097,229] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.097,229] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.151,367] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.151,367] <wrn> bttester_mesh: Loading default comp data
[00:00:06.151,641] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.580,718] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.637,512] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.954,559] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.954,589] <dbg> bttester_mesh: config_prov: 
[00:00:12.954,620] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.011,871] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.011,932] <dbg> bttester_mesh: start: 
[00:00:13.012,023] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.012,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.012,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.013,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.013,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.013,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.013,793] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.013,824] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.014,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.015,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.015,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.015,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.015,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.016,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.016,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.016,540] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.016,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.017,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.017,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.032,653] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.032,684] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.071,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.071,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.071,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.124,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.124,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.124,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.185,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.185,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.185,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.185,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.186,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.186,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.186,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.186,706] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.186,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.187,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.187,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.228,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.228,240] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.228,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.228,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.228,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
