*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.253,265] <dbg> bttester: tester_init: Initializing tester
[00:00:05.987,091] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.013,824] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.013,824] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.013,854] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:06.015,930] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.015,960] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.015,991] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.016,021] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.020,202] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.062,561] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.452,911] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.452,941] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.481,018] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x01 index 0xff
[00:00:06.510,040] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:06.535,125] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.535,156] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.543,426] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x01 index 0xff
[00:00:06.562,652] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.562,744] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.577,728] <dbg> bttester: cmd_handler: cmd service 0x11 opcode 0x01 index 0xff
[00:00:09.593,292] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:09.594,207] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:09.668,701] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:09.668,701] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.559,783] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:11.699,859] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x02 index 0x00
[00:00:11.699,951] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x02 index 0x00 status 0x00
[00:00:13.729,675] <dbg> bttester_csip: csip_discover_cb: 
[00:00:13.729,705] <dbg> bttester_csip: csip_discover_cb: Found 1 sets on member[0]
[00:00:13.729,736] <dbg> bttester: tester_event: service 0x19 opcode 0x81
[00:00:13.732,086] <dbg> bttester_csip: csip_discover_cb: CSIS[0]: 0x20015e4c
[00:00:13.732,086] <dbg> bttester_csip: csip_discover_cb: Rank: 1
[00:00:13.732,116] <dbg> bttester_csip: csip_discover_cb: Set Size: 2
[00:00:13.732,116] <dbg> bttester_csip: csip_discover_cb: Lockable: 1
[00:00:13.732,147] <dbg> bttester: tester_event: service 0x19 opcode 0x80
[00:00:14.812,591] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x05 index 0x00
[00:00:14.812,622] <dbg> bttester_csip: btp_csip_set_coordinator_release: 
[00:00:14.812,744] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x05 index 0x00 status 0x00
[00:00:14.919,677] <dbg> bttester_csip: csip_set_coordinator_lock_release_cb: 
[00:00:14.919,708] <dbg> bttester: tester_event: service 0x19 opcode 0x82
[00:00:15.937,011] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x02 index 0x00
[00:00:15.937,164] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x02 index 0x00 status 0x00
[00:00:17.019,683] <dbg> bttester_csip: csip_discover_cb: 
[00:00:17.019,714] <dbg> bttester_csip: csip_discover_cb: Found 1 sets on member[0]
[00:00:17.019,714] <dbg> bttester: tester_event: service 0x19 opcode 0x81
[00:00:17.022,094] <dbg> bttester_csip: csip_discover_cb: CSIS[0]: 0x20015e4c
[00:00:17.022,094] <dbg> bttester_csip: csip_discover_cb: Rank: 1
[00:00:17.022,125] <dbg> bttester_csip: csip_discover_cb: Set Size: 2
[00:00:17.022,125] <dbg> bttester_csip: csip_discover_cb: Lockable: 1
[00:00:17.022,155] <dbg> bttester: tester_event: service 0x19 opcode 0x80
[00:00:18.166,748] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x05 index 0x00
[00:00:18.166,778] <dbg> bttester_csip: btp_csip_set_coordinator_release: 
[00:00:18.166,931] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x05 index 0x00 status 0x00
[00:00:18.279,693] <dbg> bttester_csip: csip_set_coordinator_lock_release_cb: 
[00:00:18.279,693] <dbg> bttester: tester_event: service 0x19 opcode 0x82
[00:00:19.719,604] <dbg> bttester: cmd_handler: cmd service 0x19 opcode 0x02 index 0x00
[00:00:19.719,757] <dbg> bttester: tester_rsp_with_index: service 0x19 opcode 0x02 index 0x00 status 0x00
[00:00:20.799,682] <dbg> bttester_csip: csip_discover_cb: 
[00:00:20.799,713] <dbg> bttester_csip: csip_discover_cb: Found 1 sets on member[0]
[00:00:20.799,713] <dbg> bttester: tester_event: service 0x19 opcode 0x81
[00:00:20.802,093] <dbg> bttester_csip: csip_discover_cb: CSIS[0]: 0x20015e4c
[00:00:20.802,093] <dbg> bttester_csip: csip_discover_cb: Rank: 1
[00:00:20.802,124] <dbg> bttester_csip: csip_discover_cb: Set Size: 2
[00:00:20.802,124] <dbg> bttester_csip: csip_discover_cb: Lockable: 1
[00:00:20.802,154] <dbg> bttester: tester_event: service 0x19 opcode 0x80
[00:00:22.059,997] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:22.060,028] <dbg> bttester: tester_event: service 0x01 opcode 0x83
