[00:00:20.924,255] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.925,659] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:20.927,185] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:20.927,215] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:06.019,256] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.023,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.023,986] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.024,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,512] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.025,817] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.025,848] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.025,878] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.025,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.026,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,099] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.027,130] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.027,160] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.027,191] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.038,238] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.038,238] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.074,005] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.616,394] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.616,424] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.641,662] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.642,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.642,364] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.751,953] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.751,953] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.753,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.753,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.753,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.754,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.665,527] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.733,154] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.735,076] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.832,916] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.833,038] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
[00:00:15.885,559] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x04 index 0x00
[00:00:15.885,681] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x00
