*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,530] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,530] <inf> fs_nvs: alloc wra: 1, e30
[00:00:00.256,530] <inf> fs_nvs: data wra: 1, 26c
[00:00:00.256,591] <dbg> bttester: tester_init: Initializing tester
[00:00:05.978,820] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.982,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.984,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,168] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.985,198] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.985,229] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.985,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.985,839] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.985,870] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.088,470] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.088,500] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.193,511] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.193,542] <wrn> bttester_mesh: Loading default comp data
[00:00:06.193,725] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.628,997] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.654,357] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.654,357] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.772,003] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.007,110] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.007,141] <dbg> bttester_mesh: config_prov: 
[00:00:13.007,171] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.039,001] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.039,062] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:13.100,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.100,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.101,165] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:13.101,196] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:13.101,257] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:13.108,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.108,245] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.108,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.109,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.109,436] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.109,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.109,863] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:13.109,893] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:13.110,351] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.111,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.111,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.149,291] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:13.149,322] <dbg> bttester_mesh: reset: 
[00:00:13.149,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.743,774] <dbg> bttester_mesh: prov_reset: 
[00:00:13.743,896] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.746,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.746,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.746,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.747,344] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.747,528] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:13.747,558] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:13.749,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.749,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.749,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
