[00:00:19.026,336] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.027,832] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:19.027,862] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.008,392] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.012,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.012,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.013,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,892] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.014,923] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.014,953] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.015,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,411] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,204] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.016,235] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.016,265] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.016,296] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.047,058] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.047,088] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.080,413] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.705,017] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.705,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.705,688] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.775,451] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.775,482] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.777,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.777,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.777,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.777,557] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.734,649] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.816,619] <dbg> bttester: tester_event: service 0x03 opcode 0x82
