*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.388,641] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.394,866] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.394,897] <inf> fs_nvs: alloc wra: 0, fe8
[00:00:00.394,897] <inf> fs_nvs: data wra: 0, 0
[00:00:00.394,927] <dbg> bttester: tester_init: Initializing tester
[00:00:11.717,651] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:11.721,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,564] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.722,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,388] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,571] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.723,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.724,060] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:11.724,090] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:11.724,121] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:11.724,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.724,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.724,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.724,731] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:11.724,761] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.766,418] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:11.766,448] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:11.845,245] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
