*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.389,312] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.394,195] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.394,195] <inf> fs_nvs: alloc wra: 4, b50
[00:00:00.394,226] <inf> fs_nvs: data wra: 4, 4dc
[00:00:00.394,256] <dbg> bttester: tester_init: Initializing tester
[00:00:43.692,230] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:43.698,089] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:43.698,120] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:43.698,150] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:43.698,547] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:43.698,577] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:43.734,741] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:43.762,695] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:43.762,695] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:43.783,905] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:43.821,441] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:43.821,441] <wrn> bttester_mesh: Loading default comp data
[00:00:43.821,716] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:44.257,904] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:44.323,791] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:44.323,822] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:44.380,950] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:44.380,981] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:44.434,173] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
