[00:01:06.667,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.668,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.668,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.668,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.668,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.669,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.669,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.673,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.673,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.673,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.673,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:06.674,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.974,700] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.978,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,957] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.980,987] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.981,018] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.981,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,269] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.982,299] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.982,330] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.982,360] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.037,567] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.037,597] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.132,141] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.132,171] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.241,302] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.241,333] <wrn> bttester_mesh: Loading default comp data
[00:00:06.241,577] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.670,501] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.681,976] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:10.381,225] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x77 index 0x00
[00:00:10.381,286] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x77 index 0x00 status 0x00
[00:00:13.967,071] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.967,102] <dbg> bttester_mesh: config_prov: 
[00:00:13.967,132] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.000,549] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.000,610] <dbg> bttester_mesh: start: 
[00:00:14.000,701] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:14.000,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.001,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.001,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.001,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.002,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.002,563] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:14.002,563] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
