[00:00:18.249,908] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.251,434] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.253,051] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.253,082] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.970,855] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.974,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,837] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.976,867] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.976,898] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.976,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,172] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,149] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.978,179] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.978,210] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.978,240] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.025,085] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.025,085] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.067,047] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.611,724] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.611,755] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.687,194] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.687,744] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.687,866] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.710,083] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.710,083] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.711,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.712,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.712,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.712,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.727,264] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.791,259] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.031,188] <err> bt_l2cap: Credits overflow
[00:00:15.151,214] <dbg> bttester: tester_event: service 0x03 opcode 0x82
