*** Booting Zephyr OS build v4.0.0-rc2-191-gdc2c13bebdba ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.991,271] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:05.995,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,758] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,741] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.997,772] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.997,802] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 0
[00:00:05.997,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,023] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.999,053] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.999,084] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.999,114] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.024,139] <dbg> bttester: cmd_handler: cmd service 1 opcode 3 index 0
[00:00:06.480,621] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.480,682] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.543,426] <dbg> bttester: cmd_handler: cmd service 1 opcode 16 index 0
[00:00:06.543,457] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:06.543,457] <dbg> bttester: tester_rsp_with_index: service 1 opcode 16 index 0 status 0
[00:00:06.642,150] <dbg> bttester: cmd_handler: cmd service 2 opcode 2 index 0
[00:00:06.642,181] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.742,279] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.742,279] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.742,309] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.830,322] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:06.830,352] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:06.898,956] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.898,986] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.899,017] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.940,612] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:06.940,643] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:06.977,905] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:06.977,935] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:06.977,966] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:07.015,777] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:07.015,808] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:07.080,780] <dbg> bttester: cmd_handler: cmd service 2 opcode 3 index 0
[00:00:07.080,780] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:07.080,810] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:07.143,646] <dbg> bttester: cmd_handler: cmd service 2 opcode 6 index 0
[00:00:07.143,676] <dbg> bttester: tester_rsp_with_index: service 2 opcode 6 index 0 status 0
[00:00:07.190,460] <dbg> bttester: cmd_handler: cmd service 2 opcode 7 index 0
[00:00:10.235,687] <dbg> bttester: cmd_handler: cmd service 1 opcode 12 index 0
[00:00:10.235,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
