[00:00:22.506,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.971,496] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.975,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,118] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.978,149] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.978,179] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.978,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,461] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.979,492] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.979,522] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.979,553] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.998,718] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.485,015] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.485,076] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:10.536,010] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:10.575,164] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:10.575,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.575,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.575,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.575,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:10.576,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.308,319] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.308,349] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.309,875] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:11.310,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.311,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.311,218] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.311,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.308,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.434,173] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:19.371,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.601,654] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:19.685,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.686,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.686,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.997,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.122,222] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:27.344,207] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:27.434,326] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:28.747,283] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:28.747,314] <dbg> bttester: tester_event: service 0x01 opcode 0x83
