*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.944,915] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.950,653] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.950,683] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.950,714] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.951,599] <inf> bt_hci_core: HCI transport: Controller
[00:00:05.951,721] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.951,751] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.951,782] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.951,812] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.962,219] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.999,481] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.999,511] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.036,743] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x01 index 0xff
[00:00:06.145,782] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.145,812] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.177,612] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.261,474] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.261,505] <wrn> bttester_mesh: Loading default comp data
[00:00:06.261,749] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.692,840] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.735,565] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.969,512] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.969,543] <dbg> bttester_mesh: config_prov: 
[00:00:12.969,573] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.001,403] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.001,434] <dbg> bttester_mesh: start: 
[00:00:13.001,556] <inf> bt_mesh_provisionee: Device UUID: 180a6419-252c-4e3a-b98e-d68124d4940d
[00:00:13.003,173] <inf> bt_mesh_provisionee: Device UUID: 180a6419-252c-4e3a-b98e-d68124d4940d
[00:00:13.003,204] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.026,977] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.026,977] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.934,600] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:14.941,558] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:14.941,589] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:16.665,252] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:16.665,283] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:17.348,480] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:17.348,480] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.351,806] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:17.351,837] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.954,437] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:17.954,467] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.957,824] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:17.957,824] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.283,691] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:18.283,691] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.417,907] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:18.417,907] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.421,234] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:18.421,264] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.950,622] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:18.950,653] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.091,522] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.091,552] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.112,792] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.112,823] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.116,302] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 20
[00:00:20.116,333] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.238,159] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.238,189] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.241,699] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.241,729] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.328,643] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.328,674] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.332,244] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.332,275] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:20.434,783] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:20.434,814] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:20.438,201] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:20.438,232] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
