[00:00:29.567,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.568,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.568,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.568,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.568,695] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.569,152] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.569,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.573,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.573,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.573,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.573,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:29.574,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.975,128] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.979,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,231] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,353] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.981,384] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.981,414] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.981,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
