*** Booting Zephyr OS build v4.2.0-rc3-48-g1ba9504811d8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.250,976] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,425] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,425] <inf> fs_nvs: alloc wra: 0, 8e0
[00:00:00.254,425] <inf> fs_nvs: data wra: 0, 854
[00:00:00.254,486] <dbg> bttester: tester_init: Initializing tester
[00:00:05.900,329] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.906,738] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.906,768] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.906,799] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.2 Build 0
[00:00:05.907,226] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.907,257] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.968,200] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.144,836] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.144,836] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.176,666] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.317,779] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.317,810] <wrn> bttester_mesh: Loading default comp data
[00:00:06.317,993] <wrn> bt_mesh_access: Unused space in relation list: 5
[00:00:06.754,943] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.776,031] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.776,062] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.813,507] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.813,568] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.830,749] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.916,137] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.916,168] <dbg> bttester_mesh: config_prov: 
[00:00:08.916,198] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:08.953,552] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:08.953,582] <dbg> bttester_mesh: start: 
[00:00:08.953,582] <inf> bttester_mesh: Loading stored setting

[00:00:09.009,246] <inf> bt_hci_core: HCI transport: Controller
[00:00:09.009,338] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:09.009,368] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:09.009,399] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:09.017,791] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:09.017,822] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:09.018,218] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:09.057,922] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:09.057,952] <dbg> bttester_mesh: reset: 
[00:00:09.729,522] <dbg> bttester_mesh: prov_reset: 
[00:00:09.729,614] <inf> bt_mesh_provisionee: Device UUID: ad596d0c-054c-4e4f-a6ea-b37b7e9b7d99
[00:00:09.732,757] <inf> bt_mesh_provisionee: Device UUID: ad596d0c-054c-4e4f-a6ea-b37b7e9b7d99
