[00:00:49.020,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.021,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.021,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.021,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.021,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.022,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.022,430] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.078,826] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.079,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.079,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,968] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.965,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,606] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,613] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,590] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.967,620] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.967,651] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.967,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,292] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,902] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.968,933] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.968,963] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.968,994] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.988,128] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.988,189] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.086,700] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.086,730] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.139,373] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.139,373] <wrn> bttester_mesh: Loading default comp data
[00:00:06.139,617] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.566,589] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.631,896] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.921,356] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.921,417] <dbg> bttester_mesh: config_prov: 
[00:00:13.921,417] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.942,657] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.942,687] <dbg> bttester_mesh: start: 
[00:00:13.942,810] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.942,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,603] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.943,786] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.944,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.944,396] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.944,427] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.945,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.945,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.945,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,685] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.946,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.947,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.997,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.998,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.998,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.045,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
