*** Booting Zephyr OS build v4.1.0-rc1-228-g5a2e6124a4c9 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.876,617] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.882,537] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.882,568] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.882,598] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 0
[00:00:05.883,544] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.883,575] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.883,605] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.883,636] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.904,479] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.904,510] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.951,232] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.951,232] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.025,665] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.025,665] <wrn> bttester_mesh: Loading default comp data
[00:00:06.025,939] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.455,718] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.472,015] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.472,015] <wrn> bt_ecc: Callback already registered
[00:00:08.857,025] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.857,055] <dbg> bttester_mesh: config_prov: 
[00:00:08.857,086] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
