[00:00:18.235,351] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.236,785] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.238,311] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.238,342] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.013,671] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.017,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,019] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.020,050] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.020,080] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.020,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,301] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.021,331] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.021,362] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.021,392] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.037,536] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.037,567] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.044,006] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.655,273] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.655,334] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.684,844] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.685,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.685,546] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.771,209] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.771,209] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.772,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.773,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.773,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.773,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.852,722] <err> bt_conn: Unexpected first L2CAP frame
[00:00:12.852,783] <err> bt_l2cap: L2CAP length mismatch (13 != 10)
[00:00:16.272,857] <dbg> bttester: tester_event: service 0x03 opcode 0x81
