*** Booting Zephyr OS build v3.7.0-4790-g6f64f7755796 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.999,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,915] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,403] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.001,434] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.001,464] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:06.001,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,563] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,746] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.002,777] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.002,838] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.189,636] <wrn> bttester_mesh: Loading default comp data
[00:00:06.189,880] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:14.628,021] <dbg> bttester_mesh: config_prov: 
[00:00:14.638,977] <dbg> bttester_mesh: start: 
[00:00:14.639,099] <inf> bt_mesh_provisionee: Device UUID: 96e33e36-408d-4f5c-bca5-2414bff76436
[00:00:14.639,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.639,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.640,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.640,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.640,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.640,838] <inf> bt_mesh_provisionee: Device UUID: 96e33e36-408d-4f5c-bca5-2414bff76436
[00:00:14.642,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.642,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.642,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.658,172] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.696,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.696,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.696,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.750,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.750,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.750,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.798,889] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.799,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.800,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.823,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.824,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.824,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.824,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.824,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.876,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.876,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.876,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.876,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.877,563] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.914,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.914,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,588] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.915,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.916,259] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.920,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.166,748] <dbg> bttester_mesh: input: action 0x0008 number 0x02
[00:00:15.214,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.214,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,484] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.215,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
