[00:01:20.367,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.368,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.368,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.368,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.369,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.369,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.369,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.373,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.373,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.373,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.374,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.374,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.900,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.900,482] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.901,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.901,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.901,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.901,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.902,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.906,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.906,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.906,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.906,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:20.906,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.442,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.442,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.443,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.443,603] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.443,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.444,152] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.444,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.448,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.448,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.448,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.448,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:21.449,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.009,979] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.013,977] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,495] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.014,984] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,174] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.016,204] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.016,235] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.016,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,517] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.017,547] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.017,578] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.017,608] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.052,703] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.052,734] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.085,662] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.085,693] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.108,489] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.108,489] <wrn> bttester_mesh: Loading default comp data
[00:00:06.108,764] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.537,292] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.584,808] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:14.010,803] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:14.010,833] <dbg> bttester_mesh: config_prov: 
[00:00:14.010,833] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.038,818] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.038,879] <dbg> bttester_mesh: start: 
[00:00:14.038,970] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:14.039,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.039,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.040,100] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.040,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.040,710] <inf> bt_mesh_provisionee: Device UUID: 25dd047f-19da-40d0-80d5-81602b763c67
[00:00:14.040,740] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:14.041,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.042,999] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.043,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.043,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.043,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.044,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.062,957] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x03 index 0x00
[00:00:14.062,988] <dbg> bttester_mesh: provision_node: 
[00:00:14.063,018] <inf> bt_mesh_main: Primary Element: 0x0003
[00:00:14.070,037] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0003
[00:00:14.070,068] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:14.070,434] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x03 index 0x00 status 0x00
[00:00:14.101,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.101,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.101,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.141,021] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x4a index 0x00
[00:00:14.141,082] <dbg> bttester_mesh: provision_adv: 
[00:00:14.141,174] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x4a index 0x00 status 0x00
[00:00:14.162,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.162,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.162,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.166,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.166,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.167,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.167,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.167,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.167,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.168,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.168,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.168,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.168,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.169,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.172,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.173,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.173,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.173,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.173,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.708,892] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.709,014] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.709,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.709,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.709,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.710,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.710,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.715,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.256,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.256,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.256,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.257,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.257,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.257,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.258,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.261,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.262,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.262,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.262,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.262,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.793,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
