*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.984,497] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.988,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,692] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.990,722] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.990,753] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.990,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,004] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.992,034] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.992,065] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.992,095] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.996,734] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.996,765] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.059,844] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.059,875] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.113,769] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.113,800] <wrn> bttester_mesh: Loading default comp data
[00:00:06.114,074] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.548,034] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.578,155] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.994,354] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.994,384] <dbg> bttester_mesh: config_prov: 
[00:00:13.994,415] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:14.030,456] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:14.030,487] <dbg> bttester_mesh: start: 
[00:00:14.030,609] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:14.030,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.030,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.031,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.031,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.032,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.032,318] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:14.032,318] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:14.033,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.033,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.033,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.034,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.034,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.034,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.034,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.035,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.036,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.087,799] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.088,012] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.088,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.104,064] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:14.104,064] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:14.134,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.134,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.134,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.188,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
