*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.968,627] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.972,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.972,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,144] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,632] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.973,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,822] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.974,853] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.974,884] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.974,975] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,708] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,165] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.976,196] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.976,226] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.976,257] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.042,694] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.487,609] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.487,640] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.536,437] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.536,529] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.573,333] <dbg> bttester: cmd_handler: cmd service 0x1d opcode 0x02 index 0x00
[00:00:06.573,364] <dbg> bttester_ots: ots_obj_created: id=256 size=100
[00:00:13.613,250] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:13.613,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.613,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.613,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.613,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.614,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.137,115] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.137,145] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:14.138,610] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:14.139,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.139,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.139,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.140,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.013,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.243,103] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:17.327,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.327,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.327,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.136,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.262,969] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:20.388,183] <dbg> bttester_ots: ots_obj_selected: id=0
[00:00:20.388,488] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:21.138,183] <dbg> bttester_ots: ots_obj_selected: id=256
[00:00:21.138,458] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:22.138,183] <wrn> bt_ots: OACP Write error status: 0x08
[00:00:22.138,488] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:23.576,080] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:23.576,110] <dbg> bttester: tester_event: service 0x01 opcode 0x83
