*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,486] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,516] <inf> fs_nvs: alloc wra: 4, 800
[00:00:00.254,516] <inf> fs_nvs: data wra: 4, 784
[00:00:00.254,577] <dbg> bttester: tester_init: Initializing tester
[00:00:06.011,016] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.015,289] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.015,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,113] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,265] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.016,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,456] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.017,486] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.017,517] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.017,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,127] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.018,157] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.058,959] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.058,959] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.117,004] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.117,034] <wrn> bttester_mesh: Loading default comp data
[00:00:06.117,309] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.567,443] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.614,013] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.614,044] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.661,254] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:15.445,831] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:15.445,861] <dbg> bttester_mesh: config_prov: 
[00:00:15.445,861] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:15.467,102] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
