SIG_ST:0,GAP/DISC/LIMM/BV-04-C,GAP
SIG_DT:0,0,0,3,030c00
SIG_DT:124,1,1,6,0e0401030c00
SIG_DT:124,0,0,11,010c08ffffffffffffff3f
SIG_DT:124,1,1,6,0e0401010c00
SIG_DT:124,0,0,3,011000
SIG_DT:124,1,1,14,0e0c0101100008e830080a00e830
SIG_DT:124,0,0,3,031000
SIG_DT:124,1,1,14,0e0c01031000ffff8f7ed81f5b87
SIG_DT:124,0,0,3,091000
SIG_DT:124,1,1,12,0e0a01091000e41ff2dc1b00
SIG_DT:124,0,0,5,6d0c020101
SIG_DT:124,1,1,6,0e04016d0c00
SIG_DT:140,0,0,3,032000
SIG_DT:140,1,1,14,0e0c010320001f00000000000000
SIG_DT:140,0,0,11,0120083f00000000000000
SIG_DT:140,1,1,6,0e0401012000
SIG_DT:140,0,0,10,0b2007011e001e000000
SIG_DT:140,1,1,6,0e04010b2000
SIG_LG:140,4,MMI:  Please prepare IUT into limited discoverable mode and send an advertising report using connectable undirected advertising.
SIG_DT:140,0,0,5,0c20020100
SIG_DT:140,1,1,6,0e04010c2000
SIG_DT:171,1,1,45,3e2b02010300697b7513b2781f030371fe1aff080000045c00364d3737463030304146000000000000000000b6
SIG_DT:187,1,1,14,3e0c0201030052ad41b6cd9000b2
SIG_DT:218,1,1,45,3e2b020103003d0ff0f7b4601f030371fe1aff080000045c00344337303930303031370000007a0000000000b3
SIG_DT:249,1,1,45,3e2b02010300fb7902f7b4601f030371fe1aff080000045c0050314b36353232333933303000750000000000b9
SIG_DT:327,1,1,45,3e2b020103003d0ff0f7b4601f030371fe1aff080000045c00344337303930303031370000007a0000000000b1
SIG_DT:437,1,1,45,3e2b02010300697b7513b2781f030371fe1aff080000045c00364d3737463030304146000000000000000000b3
SIG_DT:452,1,1,45,3e2b0201030041687513b2781f030371fe1aff080000045c00364d37374130303130330000007a0000000000b3
SIG_DT:499,1,1,45,3e2b02010300fb7902f7b4601f030371fe1aff080000045c0050314b36353232333933303000750000000000b7
SIG_DT:671,1,1,32,3e1e0201000136a720ad80fc120201050e085465737465725f463231464534dc
SIG_DT:671,1,1,14,3e0c0201040136a720ad80fc00dc
SIG_DT:687,1,1,45,3e2b02010300697b7513b2781f030371fe1aff080000045c00364d3737463030304146000000000000000000b7
SIG_DT:734,1,1,45,3e2b020103003d0ff0f7b4601f030371fe1aff080000045c00344337303930303031370000007a0000000000b3
SIG_DT:765,1,1,45,3e2b02010300fb7902f7b4601f030371fe1aff080000045c0050314b36353232333933303000750000000000b9
SIG_DT:780,1,1,32,3e1e0201000136a720ad80fc120201050e085465737465725f463231464534de
SIG_DT:780,1,1,14,3e0c0201040136a720ad80fc00df
SIG_DT:780,0,0,5,0c20020000
SIG_DT:796,1,1,6,0e04010c2000
SIG_DT:796,0,0,5,0c20020100
SIG_DT:796,1,1,6,0e04010c2000
SIG_DT:890,1,1,32,3e1e0201000136a720ad80fc120201050e085465737465725f463231464534db
SIG_DT:890,1,1,14,3e0c0201040136a720ad80fc00dc
SIG_DT:921,1,1,45,3e2b02010300edf5f2f7b4601f030371fe1aff080000045c0034433732423030313632000000010000000000ae
SIG_DT:937,1,1,45,3e2b02010300697b7513b2781f030371fe1aff080000045c00364d3737463030304146000000000000000000b3
SIG_DT:952,1,1,45,3e2b020103003d0ff0f7b4601f030371fe1aff080000045c00344337303930303031370000007a0000000000b3
SIG_DT:1046,1,1,45,3e2b020103003d0ff0f7b4601f030371fe1aff080000045c00344337303930303031370000007a0000000000b2
SIG_DT:1093,1,1,32,3e1e0201000136a720ad80fc120201050e085465737465725f463231464534df
SIG_DT:1093,1,1,14,3e0c0201040136a720ad80fc00df
SIG_DT:1109,0,0,5,0c20020000
SIG_DT:1109,1,1,6,0e04010c2000
SIG_DT:1109,0,0,5,0c20020100
SIG_DT:1109,1,1,6,0e04010c2000
