[00:00:26.368,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.983,276] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.987,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.987,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,593] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.989,624] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.989,654] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.989,746] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,929] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,905] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.990,936] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.990,966] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.990,997] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.051,025] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.486,785] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.486,816] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:14.530,181] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:14.647,766] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:14.647,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.648,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.648,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.648,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.648,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.177,490] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:15.177,490] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:15.179,016] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:15.180,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.180,236] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.180,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.180,480] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.177,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.303,314] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:23.553,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.783,111] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:23.867,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.867,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.867,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.178,863] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.303,833] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:32.289,978] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:32.365,966] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:33.678,924] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:33.678,955] <dbg> bttester: tester_event: service 0x01 opcode 0x83
