[00:00:22.016,571] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:22.018,066] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:22.018,096] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.988,372] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.992,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.993,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.994,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,147] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.995,178] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.995,208] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.995,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.995,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,002] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.996,429] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.996,490] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.996,520] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.996,520] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.014,007] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.014,007] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.041,442] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.580,352] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.580,383] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.637,725] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.638,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.638,397] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.650,329] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.650,360] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.652,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.652,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.652,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.652,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.651,458] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.751,525] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.753,448] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:13.871,978] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:13.873,779] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:18.071,777] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.073,211] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.074,737] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.074,737] <dbg> bttester: tester_event: service 0x01 opcode 0x83
