[00:00:17.994,476] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:17.995,910] <dbg> bttester: tester_event: service 0x01 opcode 0x8c
[00:00:17.997,283] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:17.997,314] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2838-g8316f097ce2a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.479,370] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.483,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.483,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.484,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.485,870] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.485,900] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.485,931] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.486,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.486,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.486,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.486,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.486,724] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.486,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.487,152] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.487,182] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.487,213] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.487,243] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.522,979] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.522,979] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.554,321] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:07.070,953] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:07.071,014] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.108,764] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.109,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.109,497] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.134,765] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.134,796] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.136,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.136,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.136,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.136,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.167,724] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x11 index 0x00
[00:00:14.169,250] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x11 index 0x00 status 0x00
[00:00:14.696,075] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.935,943] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:15.296,264] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:15.296,295] <dbg> bttester: tester_event: service 0x01 opcode 0x83
[00:00:18.226,684] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:18.227,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.227,325] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:18.321,319] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:18.321,319] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:18.323,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.323,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.323,272] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.323,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
