[00:00:29.164,154] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:29.165,557] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:29.167,114] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:29.167,114] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.993,408] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.997,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.997,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,542] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.999,572] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.999,603] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.999,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,854] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.000,885] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.000,915] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.000,946] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.014,984] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.015,014] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.029,754] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.700,256] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.700,286] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.725,860] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.726,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.726,531] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.785,491] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.785,522] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.787,200] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.787,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.787,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.787,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.755,371] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.827,056] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.828,979] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.948,577] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.068,572] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.187,561] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:15.198,486] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.307,128] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:15.317,169] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
