*** Booting Zephyr OS build v3.7.0-5411-g31fea97e05fd ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.030,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,975] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.032,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.032,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.032,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.032,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.032,806] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.032,836] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.032,867] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:06.032,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.033,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.033,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.033,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.033,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.033,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.034,088] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.034,118] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.034,149] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.152,008] <wrn> bttester_mesh: Loading default comp data
[00:00:06.152,252] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:12.692,687] <dbg> bttester_mesh: config_prov: 
[00:00:12.719,451] <dbg> bttester_mesh: start: 
[00:00:12.719,543] <inf> bt_mesh_provisionee: Device UUID: 0fb9bb61-c6b6-403c-bff5-d085a3a8ffe3
[00:00:12.719,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.719,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.720,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.720,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.720,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.721,160] <inf> bt_mesh_provisionee: Device UUID: 0fb9bb61-c6b6-403c-bff5-d085a3a8ffe3
[00:00:12.722,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.722,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.722,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.750,518] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:12.781,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.781,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.782,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.833,984] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.834,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.834,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.891,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.891,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.891,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
