*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.463,531] <dbg> bttester: tester_init: Initializing tester
[00:00:37.746,765] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.775,360] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:37.775,390] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:37.775,421] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:37.777,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.777,587] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:37.777,587] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:37.777,618] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:37.777,648] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.804,901] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:38.191,070] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:38.191,131] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:38.238,555] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:38.274,536] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:38.275,085] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:38.313,568] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:38.313,568] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:38.371,459] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:38.371,582] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:47.397,674] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:47.398,559] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:47.519,104] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:47.519,134] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:47.520,690] <dbg> bttester_bap_unicast: connected: Connected: C0:07:E8:1C:28:DF (public)
[00:00:48.782,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:49.380,981] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:49.488,861] <dbg> bttester: cmd_handler: cmd service 0x0e opcode 0x02 index 0x00
[00:00:49.488,983] <dbg> bttester: tester_rsp_with_index: service 0x0e opcode 0x02 index 0x00 status 0x00
[00:00:50.040,863] <dbg> bttester_bap_unicast: discover_cb: 
[00:00:50.040,893] <dbg> bttester_bap_unicast: discover_cb: Discover complete
[00:00:50.040,893] <dbg> bttester_bap_unicast: discover_cb: Discover remote ASEs completed without finding any source ASEs
[00:00:50.521,545] <dbg> bttester_bap_unicast: pac_record_cb: 
[00:00:50.521,575] <dbg> bttester_bap_unicast: pac_record_cb: Discovered codec capabilities 0x20020030
[00:00:50.521,575] <dbg> bttester_bap_unicast: print_codec_cap: codec_cap 0x06 cid 0x0000 vid 0x0000 count 16
[00:00:50.521,606] <dbg> bttester_bap_unicast: print_cb: data: type 0x01 value_len 2
[00:00:50.521,636] <dbg> bttester_bap_unicast: print_cb: 
                                               04 00                                            |..               
[00:00:50.521,636] <dbg> bttester_bap_unicast: print_cb: data: type 0x02 value_len 1
[00:00:50.521,667] <dbg> bttester_bap_unicast: print_cb: 
                                               02                                               |.                
[00:00:50.521,697] <dbg> bttester_bap_unicast: print_cb: data: type 0x03 value_len 1
[00:00:50.521,728] <dbg> bttester_bap_unicast: print_cb: 
                                               03                                               |.                
[00:00:50.521,759] <dbg> bttester_bap_unicast: print_cb: data: type 0x04 value_len 4
[00:00:50.521,759] <dbg> bttester_bap_unicast: print_cb: 
                                               28 00 28 00                                      |(.(.             
[00:00:50.521,789] <dbg> bttester_bap_unicast: print_cb: meta: type 0x01 value_len 2
[00:00:50.521,820] <dbg> bttester_bap_unicast: print_cb: 
                                               01 00                                            |..               
[00:00:50.521,850] <dbg> bttester: tester_event: service 0x0e opcode 0x81
[00:00:51.720,886] <dbg> bttester_bap_unicast: unicast_client_location_cb: dir 2 loc 3
[00:00:52.440,887] <dbg> bttester_bap_unicast: available_contexts_cb: snk ctx 0 src ctx 7
[00:00:53.160,980] <dbg> bttester_bap_unicast: endpoint_cb: 
[00:00:53.161,010] <dbg> bttester_bap_unicast: endpoint_cb: Discovered ASE 0x2000ea34, id 10, dir 0x02
[00:00:53.161,041] <dbg> bttester: tester_event: service 0x0e opcode 0x82
[00:00:54.360,839] <dbg> bttester_bap_unicast: discover_cb: 
[00:00:54.360,870] <dbg> bttester_bap_unicast: discover_cb: Discover complete
[00:00:54.360,870] <dbg> bttester_bap_unicast: discover_cb: Discover remote ASEs complete: err 0
[00:00:54.360,900] <dbg> bttester: tester_event: service 0x0e opcode 0x80
[00:00:59.448,211] <dbg> bttester: cmd_handler: cmd service 0x0d opcode 0x02 index 0x00
[00:00:59.448,242] <dbg> bttester_bap_unicast: btp_ascs_configure_codec: 
[00:00:59.448,425] <dbg> bttester: tester_rsp_with_index: service 0x0d opcode 0x02 index 0x00 status 0x00
[00:00:59.520,874] <dbg> bttester_bap_unicast: config_cb: stream 0x200123f0 config operation rsp_code 0 reason 0
[00:00:59.641,540] <dbg> bttester_bap_unicast: stream_configured: Configured stream 0x200123f0, ep 10, dir 2
[00:00:59.641,571] <dbg> bttester: tester_event: service 0x0d opcode 0x80
[00:00:59.711,364] <dbg> bttester: cmd_handler: cmd service 0x0d opcode 0x0a index 0x00
[00:00:59.711,364] <dbg> bttester_bap_unicast: btp_ascs_add_ase_to_cis: 
[00:00:59.711,395] <dbg> bttester_bap_unicast: client_add_ase_to_cis: Added ASE 10 to CIS 0 at CIG 0
[00:00:59.711,425] <dbg> bttester: tester_rsp_with_index: service 0x0d opcode 0x0a index 0x00 status 0x00
[00:00:59.724,487] <dbg> bttester: cmd_handler: cmd service 0x0d opcode 0x0b index 0x00
[00:00:59.724,517] <dbg> bttester_bap_unicast: btp_ascs_preconfigure_qos: 
[00:00:59.724,517] <dbg> bttester: tester_rsp_with_index: service 0x0d opcode 0x0b index 0x00 status 0x00
[00:00:59.753,723] <dbg> bttester: cmd_handler: cmd service 0x0d opcode 0x03 index 0x00
[00:00:59.753,753] <dbg> bttester_bap_unicast: btp_ascs_configure_qos: 
[00:00:59.753,784] <dbg> bttester_bap_unicast: btp_bap_unicast_group_create: Creating unicast group
[00:00:59.754,425] <dbg> bttester_bap_unicast: btp_ascs_configure_qos: QoS configuring streams
[00:00:59.754,547] <dbg> bttester: tester_rsp_with_index: service 0x0d opcode 0x03 index 0x00 status 0x00
[00:00:59.820,861] <dbg> bttester_bap_unicast: qos_cb: stream 0x200123f0 qos operation rsp_code 0 reason 0
[00:00:59.940,917] <dbg> bttester_bap_unicast: stream_qos_set: QoS set stream 0x200123f0
[00:00:59.940,948] <dbg> bttester: tester_event: service 0x0d opcode 0x80
[00:01:00.023,651] <dbg> bttester: cmd_handler: cmd service 0x0d opcode 0x04 index 0x00
[00:01:00.023,681] <dbg> bttester_bap_unicast: btp_ascs_enable: 
