*** Booting Zephyr OS build zephyr-v3.4.0-2533-g45a417770424 ***
[00:00:00.253,265] <dbg> bttester: tester_init: Initializing tester
[00:00:06.886,474] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.886,535] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.886,535] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.4 Build 99
[00:00:06.888,610] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.888,641] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.888,671] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:07.731,292] <dbg> bttester_gap: set_extended_advertising: ext adv settings: 1
[00:00:15.079,467] <dbg> bttester_bap: connected: Connected: C0:07:E8:79:0D:90 (public)
[00:00:36.421,661] <dbg> bttester_bap: lc3_config: ASE Codec Config: ep 0x20005734 dir 2
[00:00:36.421,691] <dbg> bttester_bap: print_codec_cfg: codec_cfg 0x06 cid 0x0000 vid 0x0000 count 3
[00:00:36.421,691] <dbg> bttester_bap: print_codec_cfg: data #0: type 0x01 len 1
[00:00:36.421,722] <dbg> bttester_bap: print_codec_cfg: 
[00:00:36.421,752] <dbg> bttester_bap: print_codec_cfg: data #1: type 0x02 len 1
[00:00:36.421,752] <dbg> bttester_bap: print_codec_cfg: 
[00:00:36.421,783] <dbg> bttester_bap: print_codec_cfg: data #2: type 0x04 len 2
[00:00:36.421,783] <dbg> bttester_bap: print_codec_cfg: 
                                       28                                               |(                
[00:00:36.421,813] <dbg> bttester_bap: print_codec_cfg:   Frequency: 16000 Hz
[00:00:36.421,813] <dbg> bttester_bap: print_codec_cfg:   Frame Duration: 10000 us
[00:00:36.421,844] <dbg> bttester_bap: print_codec_cfg:   Octets per frame: 40 (negative means value not pressent)
[00:00:36.421,875] <dbg> bttester_bap: print_codec_cfg:   Frames per SDU: 1
[00:00:36.421,905] <dbg> bttester_bap: validate_codec_parameters: Audio_Channel_Allocation LTV structure not defined.
[00:00:36.421,905] <dbg> bttester_bap: lc3_config: ASE Codec Config stream 0x20002c28
[00:00:36.422,393] <dbg> bttester_bap: stream_configured: Configured stream 0x20002c28, ep 3, dir 2
[00:00:36.871,185] <dbg> bttester_bap: lc3_qos: QoS: stream 0x20002c28 qos 0x2000d7b8
[00:00:36.871,246] <dbg> bttester_bap: print_qos: QoS: interval 10000 framing 0x00 phy 0x02 sdu 40 rtn 2 latency 10 pd 25000
[00:00:36.871,734] <dbg> bttester_bap: stream_qos_set: QoS set stream 0x20002c28
[00:00:37.171,203] <dbg> bttester_bap: lc3_enable: Enable: stream 0x20002c28 meta_count 1
[00:00:37.171,661] <dbg> bttester_bap: stream_enabled: Enabled stream 0x20002c28
[00:00:38.670,989] <dbg> bttester_bap: lc3_start: Start: stream 0x20002c28
[00:00:38.671,478] <dbg> bttester_bap: stream_started: Started stream 0x20002c28
[00:00:38.681,610] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 2
[00:00:38.691,741] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 3
[00:00:38.701,873] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 4
[00:00:38.712,005] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 5
[00:00:38.980,926] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 32
[00:00:39.130,920] <dbg> bttester_bap: audio_send_timeout: Sending data to ASE: ase_id 3 len 0 seq 47
[00:00:40.021,209] <dbg> bttester_bap: stream_sent: Stream 0x20002c28 sent
[00:00:40.021,423] <dbg> bttester_bap: stream_sent: Stream 0x20002c28 sent
[00:00:40.021,484] <dbg> bttester_bap: stream_sent: Stream 0x20002c28 sent
[00:00:40.021,545] <dbg> bttester_bap: stream_sent: Stream 0x20002c28 sent
[00:00:40.021,606] <dbg> bttester_bap: stream_sent: Stream 0x20002c28 sent
[00:00:40.021,881] <dbg> bttester_bap: stream_stopped: Stopped stream 0x20002c28 with reason 0x13
[00:00:40.023,345] <dbg> bttester_bap: stream_disabled: Disabled stream 0x20002c28
[00:00:40.024,932] <dbg> bttester_bap: stream_qos_set: QoS set stream 0x20002c28
[00:00:40.471,588] <dbg> bttester_bap: disconnected: Disconnected: C0:07:E8:79:0D:90 (public) (reason 0x13)
[00:00:40.472,564] <dbg> bttester_bap: lc3_release: Release: stream 0x20002c28
[00:00:40.472,656] <dbg> bttester_bap: stream_released: Released stream 0x20002c28
