[00:00:18.087,097] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:18.088,592] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:18.088,592] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.012,878] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.016,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.017,913] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.018,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,042] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.019,073] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.019,104] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.019,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,744] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,355] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.020,385] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.020,416] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.020,446] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.051,910] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.051,940] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.072,662] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.592,224] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.592,254] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:12.600,860] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:12.601,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.601,531] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:12.773,834] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:12.773,834] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:12.775,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.775,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.775,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.775,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.716,217] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.815,032] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.995,056] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:14.996,887] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
