[00:01:25.765,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.766,021] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.766,265] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.766,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.766,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.766,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.767,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.771,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.771,301] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.771,484] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.771,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:25.771,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-735-geb4f2fb44a0e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.043,090] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.047,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,530] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.049,560] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.049,591] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.049,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.050,048] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.050,231] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.050,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.050,628] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.050,842] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.050,872] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.050,903] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.050,933] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.085,906] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.085,937] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.119,110] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.119,140] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.151,855] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.151,855] <wrn> bttester_mesh: Loading default comp data
[00:00:06.152,160] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.411,560] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.432,189] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.682,678] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:06.682,739] <dbg> bttester_mesh: start: 
[00:00:06.682,830] <inf> bt_mesh_provisionee: Device UUID: 00000000-0000-0000-0000-000000000000
[00:00:06.682,983] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.683,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.683,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.683,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.684,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.684,570] <inf> bt_mesh_provisionee: Device UUID: 00000000-0000-0000-0000-000000000000
[00:00:06.684,600] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:06.685,485] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.686,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.686,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.686,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.686,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.687,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.687,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.687,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.687,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.688,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.688,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.715,911] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:06.715,942] <dbg> bttester_mesh: reset: 
[00:00:06.715,972] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:06.741,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.741,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.741,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.766,296] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x57 index 0x00
[00:00:06.766,326] <dbg> bttester_mesh: change_prepare: 
[00:00:06.766,357] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x57 index 0x00 status 0x01
[00:00:06.798,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.798,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.798,492] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.798,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.798,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
