*** Booting Zephyr OS build 4.1.99 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.869,415] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.875,274] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.875,305] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.875,335] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.876,220] <inf> bt_hci_core: HCI transport: Controller
[00:00:05.876,342] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.876,373] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.876,403] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.876,403] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.963,745] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:06.088,836] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.088,867] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.197,631] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x01 index 0xff
[00:00:06.245,697] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.245,727] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.293,334] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.383,117] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.383,148] <wrn> bttester_mesh: Loading default comp data
[00:00:06.383,422] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.816,864] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.858,520] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:08.962,860] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:08.962,890] <dbg> bttester_mesh: config_prov: 
[00:00:08.962,921] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:09.000,213] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:09.000,274] <dbg> bttester_mesh: start: 
[00:00:09.000,366] <inf> bt_mesh_provisionee: Device UUID: 03793c15-cfa0-45e3-84cc-b0ef39cb31b1
[00:00:09.002,136] <inf> bt_mesh_provisionee: Device UUID: 03793c15-cfa0-45e3-84cc-b0ef39cb31b1
[00:00:09.002,136] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:09.022,308] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:09.022,308] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:12.132,873] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:12.140,380] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:12.140,411] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:13.869,140] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:13.869,171] <dbg> bttester: tester_event: service 0x04 opcode 0x85
[00:00:14.550,262] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:14.550,292] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:14.553,680] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:14.553,710] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:14.725,036] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:14.725,067] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:14.728,454] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:14.728,485] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:15.053,802] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:15.053,833] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:15.170,959] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:15.170,959] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:15.174,346] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:15.174,377] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:15.704,010] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:15.704,010] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:16.844,421] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:16.844,482] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:16.847,961] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:16.847,961] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:16.989,593] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:16.989,593] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.028,930] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 10
[00:00:17.028,961] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.203,887] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:17.203,887] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.207,489] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 22
[00:00:17.207,519] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
