[00:00:46.510,955] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.511,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.511,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.511,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.511,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.512,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.512,512] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.562,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.563,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.563,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.609,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.609,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.609,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.610,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:46.610,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.023,223] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.027,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.027,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,411] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,564] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,571] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,876] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.029,907] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.029,937] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.030,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,158] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.031,188] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.031,219] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.031,250] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.060,333] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.060,363] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.102,630] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.102,661] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.132,995] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.132,995] <wrn> bttester_mesh: Loading default comp data
[00:00:06.133,270] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.558,258] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.606,109] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:09.026,367] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:09.026,397] <dbg> bttester_mesh: config_prov: 
[00:00:09.026,428] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:09.031,646] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:09.031,677] <dbg> bttester_mesh: start: 
[00:00:09.031,768] <inf> bt_mesh_provisionee: Device UUID: e69c22af-d260-476a-8101-326b274ca3e6
[00:00:09.031,921] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:09.032,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
