*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.386,810] <dbg> bttester: tester_init: Initializing tester
[00:00:37.412,292] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.416,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.416,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.416,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,694] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.417,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.418,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.418,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.418,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.418,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.418,731] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:37.418,762] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:37.418,792] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:37.418,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.419,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.419,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.419,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.419,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.419,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:37.420,074] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:37.420,104] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:37.420,135] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:37.420,166] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.445,709] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:37.957,305] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.957,366] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.974,243] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x10 index 0x00
[00:00:37.974,273] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:37.974,273] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x10 index 0x00 status 0x00
[00:00:38.007,690] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x02 index 0x00
[00:00:38.007,720] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.067,016] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:38.067,016] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.067,047] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.131,774] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:38.131,835] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:38.194,580] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:38.194,610] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.194,610] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.331,329] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:38.331,359] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:38.373,413] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:38.373,443] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.373,443] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.474,182] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:38.474,243] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:38.527,069] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:38.527,099] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.527,130] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:38.559,936] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:38.559,936] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:38.601,318] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x07 index 0x00
