[00:00:26.760,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2838-g8316f097ce2a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.975,921] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.980,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.980,987] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,658] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.981,994] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,330] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,452] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.982,482] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.982,513] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.982,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,788] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.982,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.983,734] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.983,764] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.983,795] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.983,825] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.022,369] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.493,835] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.493,865] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:14.555,175] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:14.630,371] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:14.630,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.630,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.630,859] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.631,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.631,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.949,035] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.949,066] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:14.950,561] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:14.951,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.951,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.951,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.952,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.948,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.074,859] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:23.012,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.242,736] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:23.326,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.326,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.326,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.637,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.762,969] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:31.083,892] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:31.200,012] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:32.450,469] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:32.450,531] <dbg> bttester: tester_event: service 0x01 opcode 0x83
