[00:00:06.007,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,453] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,429] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.009,460] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.009,490] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.009,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.009,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.010,742] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.010,772] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.010,803] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.010,833] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.071,746] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.071,746] <wrn> bttester_core: unknown id: 0x04
[00:00:06.071,777] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x01
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.000,732] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.005,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
