*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,007] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.256,347] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.256,347] <inf> fs_nvs: alloc wra: 3, d90
[00:00:00.256,347] <inf> fs_nvs: data wra: 3, 294
[00:00:00.256,408] <dbg> bttester: tester_init: Initializing tester
[00:00:05.999,694] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.003,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,394] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,852] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,042] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.006,072] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.006,103] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.006,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,744] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:06.006,744] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.042,419] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.042,449] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.062,408] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.062,408] <wrn> bttester_mesh: Loading default comp data
[00:00:06.062,683] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.512,481] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.524,505] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.524,536] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.567,993] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:11.678,985] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:11.679,046] <dbg> bttester_mesh: config_prov: 
[00:00:11.679,046] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:11.721,557] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:11.721,588] <dbg> bttester_mesh: start: 
Loading stored settings
[00:00:11.930,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.931,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.931,274] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:11.931,304] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:11.931,365] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:11.945,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.945,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.946,502] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.946,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.946,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.947,296] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.947,509] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:11.947,509] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:00:11.948,059] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:11.948,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.948,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.970,275] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:00:11.970,306] <dbg> bttester_mesh: reset: 
[00:00:11.970,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.978,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.979,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.979,278] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.979,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.980,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.980,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.136,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.136,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.136,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.913,116] <dbg> bttester_mesh: prov_reset: 
[00:00:12.913,269] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.921,051] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.921,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.921,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.921,813] <inf> bt_mesh_provisionee: Device UUID: 48aba2fd-8975-43d5-bfb3-5de85e2f13e2
[00:00:12.921,844] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:00:12.922,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.923,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.923,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.924,163] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.924,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.924,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.928,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.928,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.928,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.929,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.929,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.986,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.986,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.986,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.039,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.040,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.924,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.924,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.924,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.924,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.925,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.925,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.925,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.978,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.978,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.978,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.030,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.030,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.030,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.030,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.031,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.510,253] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:18.510,284] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:18.537,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.537,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.537,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.539,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.594,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.594,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.594,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.595,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.595,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.625,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.625,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.625,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.625,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.626,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.626,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.626,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.679,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.680,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.680,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.680,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.680,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.767,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.767,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.768,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.768,280] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.768,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.769,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.769,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.825,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.825,225] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.825,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.825,592] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.825,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.068,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.068,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.068,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.068,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.068,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.069,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.069,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.122,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.122,558] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.122,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.122,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.123,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.145,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.145,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.145,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.145,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.146,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
