[00:00:21.145,904] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:21.147,460] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:21.149,108] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:21.149,108] <dbg> bttester: tester_event: service 0x01 opcode 0x83
[00:00:21.150,177] <err> bttester_l2cap: Unable to send data: 128
[00:00:21.150,207] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x04 index 0x00 status 0x01
*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.000,244] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.004,577] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,943] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,767] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,744] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.006,774] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.006,805] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.006,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.007,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.008,056] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.008,087] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.008,117] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.008,148] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.023,071] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.023,101] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.054,687] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.577,911] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.577,972] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.658,538] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.659,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.659,210] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.665,832] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.665,863] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.667,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.667,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.667,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.668,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.709,014] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:14.807,037] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.809,112] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.928,558] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:14.937,500] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.048,553] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:15.057,525] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
