*** Booting Zephyr OS build v4.0.0-5465-gd39d420c5482 ***
[00:00:00.392,791] <dbg> bttester: tester_init: Initializing tester
[00:00:36.589,447] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:36.595,550] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:36.595,581] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:36.595,611] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:36.596,557] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:36.596,588] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:36.596,618] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:36.596,649] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:36.653,167] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:37.132,293] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.132,354] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.190,979] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x10 index 0x00
[00:00:37.191,009] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:37.191,040] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x10 index 0x00 status 0x00
[00:00:37.228,668] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x02 index 0x00
[00:00:37.228,698] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.323,120] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.323,150] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.323,181] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.351,013] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.351,043] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.378,265] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.378,326] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.378,326] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.432,556] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.432,586] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.464,691] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.464,721] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.464,721] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.532,470] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.532,501] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.612,487] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.612,518] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.612,548] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.660,339] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.660,369] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.691,802] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x07 index 0x00
