[00:00:27.854,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.855,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.855,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.855,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.855,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.856,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.856,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.860,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.860,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.860,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.860,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.861,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.994,140] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.998,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.998,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.999,816] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,274] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.000,305] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.000,366] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.000,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.000,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.001,586] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.001,617] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.001,647] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
