[00:00:26.582,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-2578-g6b65d60d49a0 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.023,925] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.028,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,411] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.028,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.029,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,242] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.030,273] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.030,303] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.030,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.030,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.031,524] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.031,555] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.031,585] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.031,616] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.052,642] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.537,902] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.537,933] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:14.567,687] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:14.594,909] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:14.595,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.595,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.595,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.595,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.595,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.911,743] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.911,773] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:14.913,299] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:14.914,367] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.914,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.914,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.914,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.911,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.037,597] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:23.287,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.517,364] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:23.601,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.601,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.602,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.913,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.038,146] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:31.938,598] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x17 index 0x00
[00:00:32.037,750] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x17
[00:00:33.288,177] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:33.288,208] <dbg> bttester: tester_event: service 0x01 opcode 0x83
