*** Booting Zephyr OS build v4.2.0-694-g5c7c3980eb06 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.391,326] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.396,453] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.396,484] <inf> fs_nvs: alloc wra: 5, d70
[00:00:00.396,484] <inf> fs_nvs: data wra: 5, 3c8
[00:00:00.396,545] <dbg> bttester: tester_init: Initializing tester
[00:01:06.527,893] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:06.534,484] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:01:06.534,515] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:01:06.534,545] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.2 Build 99
[00:01:06.534,942] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:01:06.534,973] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:06.597,045] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:01:06.690,216] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:06.690,246] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:06.717,926] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:01:06.764,801] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:01:06.764,801] <wrn> bttester_mesh: Loading default comp data
[00:01:06.765,045] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:01:07.194,641] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:01:07.233,703] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:07.233,734] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:07.295,928] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:01:07.295,959] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:01:07.345,184] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:01:11.402,465] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:01:11.402,526] <dbg> bttester_mesh: config_prov: 
[00:01:11.402,526] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:01:11.430,511] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:01:11.430,572] <dbg> bttester_mesh: start: 
[00:01:11.430,572] <inf> bttester_mesh: Loading stored setting

[00:01:11.512,664] <inf> bt_hci_core: HCI transport: Controller
[00:01:11.512,756] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:01:11.512,786] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:01:11.512,817] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:01:11.534,912] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:01:11.534,942] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:01:11.535,430] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:01:11.617,858] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:01:11.617,858] <dbg> bttester_mesh: reset: 
[00:01:11.651,336] <dbg> bttester_mesh: dfd_srv_del: Deleting the firmware image from the distributor.
[00:01:12.622,741] <dbg> bttester_mesh: prov_reset: 
[00:01:12.622,833] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:12.623,718] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:12.623,748] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
[00:01:12.710,662] <dbg> bttester_mesh: link_open: bearer 0x01
[00:01:12.710,662] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:01:45.351,287] <wrn> bt_mesh_pb_adv: Giving up transaction
[00:01:45.881,622] <dbg> bttester_mesh: link_close: bearer 0x01
[00:01:45.881,652] <dbg> bttester: tester_event: service 0x04 opcode 0x85
