*** Booting Zephyr OS build 4.1.99 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.251,037] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.254,394] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.254,394] <inf> fs_nvs: alloc wra: 0, b40
[00:00:00.254,425] <inf> fs_nvs: data wra: 0, 934
[00:00:00.255,065] <dbg> bttester: tester_init: Initializing tester
[00:00:05.897,857] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.904,052] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.904,083] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.904,113] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.1 Build 99
[00:00:05.904,510] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:00:05.904,541] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.916,534] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:00:05.991,149] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.991,149] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.064,178] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:00:06.142,669] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.142,700] <wrn> bttester_mesh: Loading default comp data
[00:00:06.142,944] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:00:06.570,465] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.614,562] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.614,593] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.640,930] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:00:06.640,960] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:00:06.719,268] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.799,194] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.799,224] <dbg> bttester_mesh: config_prov: 
[00:00:13.799,255] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.836,517] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.836,578] <dbg> bttester_mesh: start: 
[00:00:13.836,578] <inf> bttester_mesh: Loading stored setting

[00:00:13.850,738] <inf> bt_hci_core: HCI transport: Controller
[00:00:13.850,860] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:13.850,891] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:13.850,921] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:13.859,130] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:13.860,900] <inf> bt_mesh_provisionee: Device UUID: 9bba9358-6c49-4bfc-8c03-1071ba502e60
[00:00:13.860,900] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.920,043] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.920,074] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:16.827,392] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:16.840,576] <err> bt_mesh_main: Failed to import device key
[00:00:16.840,606] <err> bt_mesh_provisionee: Failed to provision (err -120)
[00:00:18.538,177] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:18.538,208] <dbg> bttester: tester_event: service 0x04 opcode 0x85
