*** Booting Zephyr OS build v4.0.0-rc2 ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:05.998,565] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.002,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.002,960] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,784] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.003,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,119] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.004,760] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.004,791] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.004,821] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 0
[00:00:06.004,913] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.005,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.006,042] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.006,072] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.006,103] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.006,134] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.037,017] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.037,048] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.098,815] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:06.098,846] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.213,439] <dbg> bttester: cmd_handler: cmd service 4 opcode 4 index 0
[00:00:06.213,439] <wrn> bttester_mesh: Loading default comp data
[00:00:06.213,684] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.473,114] <dbg> bttester: tester_rsp_with_index: service 4 opcode 4 index 0 status 0
[00:00:06.546,081] <dbg> bttester: cmd_handler: cmd service 1 opcode 3 index 0
[00:00:11.732,543] <dbg> bttester: cmd_handler: cmd service 4 opcode 2 index 0
[00:00:11.732,574] <dbg> bttester_mesh: config_prov: 
