*** Booting Zephyr OS build v4.0.0-rc2-191-gdc2c13bebdba ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.960,418] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:05.964,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.964,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,484] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.965,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.966,796] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.966,827] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.966,857] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 0
[00:00:05.966,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.967,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.968,048] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.968,109] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.968,139] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.968,139] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:05.998,260] <dbg> bttester: cmd_handler: cmd service 0 opcode 3 index 255
[00:00:05.998,291] <dbg> bttester: tester_rsp_with_index: service 0 opcode 3 index 255 status 0
[00:00:06.020,812] <dbg> bttester: cmd_handler: cmd service 1 opcode 3 index 0
[00:00:06.384,674] <dbg> bttester: cmd_handler: cmd service 3 opcode 5 index 0
[00:00:06.384,704] <dbg> bttester: tester_rsp_with_index: service 3 opcode 5 index 0 status 0
[00:00:13.439,392] <dbg> bttester: cmd_handler: cmd service 1 opcode 14 index 0
[00:00:13.439,422] <wrn> bt_conn: *conn should be unreferenced and initialized to NULL
[00:00:13.439,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.440,093] <dbg> bttester: tester_rsp_with_index: service 1 opcode 14 index 0 status 0
[00:00:13.452,423] <dbg> bttester: tester_event: service 1 opcode 130
[00:00:13.454,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.454,223] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.454,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.454,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.468,780] <dbg> bttester: cmd_handler: cmd service 3 opcode 2 index 0
[00:00:14.503,723] <dbg> bttester: tester_event: service 3 opcode 129
[00:00:14.505,645] <dbg> bttester: tester_event: service 3 opcode 130
[00:00:20.563,507] <dbg> bttester: cmd_handler: cmd service 3 opcode 4 index 0
[00:00:20.563,568] <dbg> bttester: tester_rsp_with_index: service 3 opcode 4 index 0 status 0
[00:00:20.636,779] <dbg> bttester: cmd_handler: cmd service 3 opcode 4 index 0
[00:00:20.636,840] <dbg> bttester: tester_rsp_with_index: service 3 opcode 4 index 0 status 0
[00:00:20.648,803] <dbg> bttester: cmd_handler: cmd service 3 opcode 4 index 0
[00:00:20.648,864] <dbg> bttester: tester_rsp_with_index: service 3 opcode 4 index 0 status 0
[00:00:20.680,725] <dbg> bttester: cmd_handler: cmd service 3 opcode 4 index 0
[00:00:20.680,786] <dbg> bttester: tester_rsp_with_index: service 3 opcode 4 index 0 status 0
[00:00:20.702,087] <dbg> bttester: cmd_handler: cmd service 3 opcode 4 index 0
