[00:00:30.493,347] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:30.494,750] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:30.496,276] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:30.496,307] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.970,184] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.974,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,487] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.974,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.975,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,531] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.976,562] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.976,593] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.976,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,874] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.977,905] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.977,935] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.977,966] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.033,538] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.033,538] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.086,120] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.584,808] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.584,869] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:13.618,865] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:13.619,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.619,537] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:13.677,764] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:13.677,764] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:13.679,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.679,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.639,099] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:15.718,933] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.720,855] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:15.840,454] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:15.960,449] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:16.079,437] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:16.090,362] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
[00:00:16.199,005] <dbg> bttester: tester_event: service 0x03 opcode 0x83
[00:00:16.209,075] <wrn> bt_conn: Timeout discarded. No blocking in syswq.
