*** Booting Zephyr OS build v4.0.0-4794-ga85eb146a300 ***
[00:00:00.392,791] <dbg> bttester: tester_init: Initializing tester
[00:00:36.643,066] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:36.648,895] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:36.648,925] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:36.648,956] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:36.649,902] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:36.649,932] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:36.649,963] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:36.649,993] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:36.681,427] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:37.195,129] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:37.195,190] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:37.238,189] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x10 index 0x00
[00:00:37.238,220] <dbg> bttester_gap: set_io_cap: io_cap: 4
[00:00:37.238,250] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x10 index 0x00 status 0x00
[00:00:37.282,348] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x02 index 0x00
[00:00:37.282,379] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.361,083] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.361,114] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.361,114] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.392,883] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.392,913] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.420,166] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.420,196] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.420,227] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.489,257] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.489,288] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.532,043] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.532,073] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.532,104] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.604,797] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.604,827] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.657,897] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x03 index 0x00
[00:00:37.657,928] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.657,958] <dbg> bttester_gatt: gatt_db_add: handle 0x0000
[00:00:37.710,906] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x06 index 0x00
[00:00:37.710,937] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x06 index 0x00 status 0x00
[00:00:37.758,178] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x07 index 0x00
[00:00:45.813,842] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:45.814,483] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:45.901,702] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:45.901,733] <dbg> bttester: tester_event: service 0x01 opcode 0x82
