[00:00:17.078,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.079,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.079,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.079,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.079,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1675-g9cebb3ff6339 ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:05.972,167] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.976,409] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.976,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.977,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,576] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.978,607] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.978,637] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.978,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.978,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.979,858] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.979,888] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.979,919] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.979,949] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.015,136] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.015,167] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.027,343] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.027,343] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.074,615] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.074,615] <wrn> bttester_mesh: Loading default comp data
[00:00:06.074,890] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.508,331] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.545,623] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:12.955,169] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:12.955,230] <dbg> bttester_mesh: config_prov: 
[00:00:12.955,230] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.007,324] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.007,354] <dbg> bttester_mesh: start: 
[00:00:13.007,476] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.007,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.007,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.008,422] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.008,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.008,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.009,216] <inf> bt_mesh_provisionee: Device UUID: 1aa93d53-d391-4f2b-b899-8c121cdf8ea2
[00:00:13.009,246] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.010,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.010,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.010,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.011,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.011,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.011,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.011,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.012,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.012,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.012,542] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.012,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.061,004] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.061,218] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.061,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.101,806] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.101,837] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.114,166] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.114,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.114,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.114,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.114,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.133,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.134,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.134,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.134,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.134,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.135,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.135,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.193,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.194,122] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.194,335] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.194,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.194,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.238,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,471] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,685] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.239,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.240,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.292,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.293,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.293,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.293,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.293,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.327,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.328,002] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.328,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.328,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.328,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.329,101] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.329,376] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,190] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.333,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.334,014] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.334,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.853,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.853,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.853,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.854,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.854,339] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.854,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.855,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.858,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
