*** Booting Zephyr OS build v3.7.0-4790-g6f64f7755796 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.952,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.952,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,033] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.953,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,254] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,803] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.954,925] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.954,956] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.954,986] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.7 Build 99
[00:00:05.955,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,261] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.955,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.956,268] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
