*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.253,326] <dbg> bttester: tester_init: Initializing tester
[00:00:06.034,362] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.063,171] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.063,201] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:06.063,232] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.065,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.065,399] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:06.065,429] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.065,460] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.065,490] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.080,535] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.491,851] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.491,912] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.498,321] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:06.553,161] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.553,680] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.609,924] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.609,954] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.616,394] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.616,516] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.628,204] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x21 index 0x00
[00:00:06.628,234] <dbg> bttester_gap: set_extended_advertising: ext adv settings: 1
[00:00:06.635,772] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:12.143,890] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
