[00:00:19.338,653] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.340,087] <dbg> bttester: tester_event: service 0x03 opcode 0x82
[00:00:19.341,613] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x08
[00:00:19.341,644] <dbg> bttester: tester_event: service 0x01 opcode 0x83
*** Booting Zephyr OS build v4.0.0-2762-g99a503e6613b ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:06.015,045] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.019,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.019,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,538] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.020,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,514] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.021,545] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.021,575] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.021,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.021,850] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.022,796] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.022,827] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.022,857] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.022,888] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.044,372] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.044,372] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.077,484] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.723,236] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x05 index 0x00
[00:00:06.723,266] <dbg> bttester: tester_rsp_with_index: service 0x03 opcode 0x05 index 0x00 status 0x00
[00:00:11.750,427] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0e index 0x00
[00:00:11.751,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.751,098] <dbg> bttester: tester_rsp_with_index: service 0x01 opcode 0x0e index 0x00 status 0x00
[00:00:11.842,773] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:11.842,803] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:11.844,512] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.844,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.844,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.844,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.776,153] <dbg> bttester: cmd_handler: cmd service 0x03 opcode 0x02 index 0x00
[00:00:13.883,972] <dbg> bttester: tester_event: service 0x03 opcode 0x81
[00:00:14.123,931] <err> bt_l2cap: Credits overflow
[00:00:14.243,927] <dbg> bttester: tester_event: service 0x03 opcode 0x82
