[00:01:14.075,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.076,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.076,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.076,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.076,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.077,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.077,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.081,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.081,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.081,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.081,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:01:14.082,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-3179-gcbf867ff2cc8 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:53.019,500] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:53.024,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.024,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.024,475] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.024,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.024,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.024,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.025,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.025,299] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.025,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.025,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.025,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.026,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.026,184] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.026,306] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:53.026,336] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:53.026,397] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:53.026,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.026,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.026,855] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.027,038] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.027,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.027,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:53.027,648] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:53.027,709] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:53.027,740] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:53.027,740] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:53.062,255] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
