*** Booting Zephyr OS build v4.2.0-694-g5c7c3980eb06 ***
WARNING: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.388,031] <wrn> secure_storage: Using a potentially insecure PSA ITS encryption key provider.
[00:00:00.394,042] <inf> fs_nvs: 8 Sectors of 4096 bytes
[00:00:00.394,073] <inf> fs_nvs: alloc wra: 2, ef8
[00:00:00.394,073] <inf> fs_nvs: data wra: 2, 13c
[00:00:00.394,134] <dbg> bttester: tester_init: Initializing tester
[00:01:11.234,588] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:11.240,661] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:01:11.240,692] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:01:11.240,722] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.2 Build 99
[00:01:11.241,149] <inf> bt_hci_core: No ID address. App must call settings_load()
[00:01:11.241,180] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:11.324,768] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x01 index 0xff
[00:01:11.394,073] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:11.394,104] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:11.420,471] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x01 index 0xff
[00:01:11.505,645] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:01:11.505,676] <wrn> bttester_mesh: Loading default comp data
[00:01:11.505,889] <wrn> bt_mesh_access: Unused space in relation list: 3
[00:01:11.935,516] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:01:11.994,476] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:01:11.994,506] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:01:12.054,321] <dbg> bttester: cmd_handler: cmd service 0x05 opcode 0x01 index 0xff
[00:01:12.054,351] <dbg> bttester: tester_rsp_with_index: service 0x05 opcode 0x01 index 0xff status 0x02
[00:01:12.131,225] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:01:16.190,551] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:01:16.190,582] <dbg> bttester_mesh: config_prov: 
[00:01:16.190,612] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:01:16.210,571] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:01:16.210,601] <dbg> bttester_mesh: start: 
[00:01:16.210,632] <inf> bttester_mesh: Loading stored setting

[00:01:16.337,158] <inf> bt_hci_core: HCI transport: Controller
[00:01:16.337,249] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:01:16.337,280] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:01:16.337,310] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:01:16.360,992] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:01:16.361,022] <dbg> bttester: tester_event: service 0x04 opcode 0x83
[00:01:16.361,480] <wrn> bt_mesh_blob_srv: Abandoning transfer.
[00:01:16.369,323] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:01:16.397,888] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x05 index 0x00
[00:01:16.397,888] <dbg> bttester_mesh: reset: 
[00:01:17.249,877] <dbg> bttester_mesh: prov_reset: 
[00:01:17.249,969] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:17.256,347] <inf> bt_mesh_provisionee: Device UUID: caf8463d-943c-4229-a179-854886fc52e7
[00:01:17.256,347] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x05 index 0x00 status 0x00
