*** Booting Zephyr OS build v4.0.0-3538-g2a6e5902cc73 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.984,405] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.988,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.988,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.989,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,264] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.990,753] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.990,783] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.990,814] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.990,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,271] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.991,882] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.992,095] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.992,126] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.992,156] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.992,187] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.012,054] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.500,610] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.500,640] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:15.571,868] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:15.616,424] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:15.616,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.616,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.617,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.617,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.246,124] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:16.246,124] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:16.247,680] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:16.248,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.245,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.371,948] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:24.309,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.539,337] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:24.623,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.623,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.623,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.934,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:27.060,028] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:32.341,918] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x12 index 0x00
[00:00:32.341,979] <dbg> bttester_gatt: gatt_buf_add: 2/2048 used
[00:00:32.434,631] <dbg> bttester_gatt: gatt_buf_add: 5/2048 used
[00:00:32.434,661] <dbg> bttester_gatt: gatt_buf_add: 6/2048 used
[00:00:32.684,539] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x12
[00:00:34.719,909] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x12 index 0x00
[00:00:34.719,940] <dbg> bttester_gatt: gatt_buf_add: 2/2048 used
[00:00:34.809,600] <dbg> bttester_gatt: gatt_buf_add: 5/2048 used
[00:00:34.809,600] <dbg> bttester_gatt: gatt_buf_add: 6/2048 used
[00:00:35.059,509] <dbg> bttester: tester_rsp_full: service 0x02 opcode 0x12
[00:00:37.685,058] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:37.685,089] <dbg> bttester: tester_event: service 0x01 opcode 0x83
