[00:00:26.562,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.563,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.563,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.563,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.563,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.564,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.564,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.568,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.568,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.568,603] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.568,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:26.569,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
*** Booting Zephyr OS build v4.0.0-1231-g6c7b38f5fa1c ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:06.042,266] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.046,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.046,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.046,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.046,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.047,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,492] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:06.048,522] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:06.048,553] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:06.048,645] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.048,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:06.049,804] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:06.049,835] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:06.049,865] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:06.049,896] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.083,496] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.083,526] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.132,019] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.132,049] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:06.149,230] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x04 index 0x00
[00:00:06.149,230] <wrn> bttester_mesh: Loading default comp data
[00:00:06.149,475] <wrn> bt_mesh_access: Unused space in relation list: 2
[00:00:06.576,354] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x04 index 0x00 status 0x00
[00:00:06.625,915] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:13.026,580] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x02 index 0x00
[00:00:13.026,611] <dbg> bttester_mesh: config_prov: 
[00:00:13.026,641] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x02 index 0x00 status 0x00
[00:00:13.049,407] <dbg> bttester: cmd_handler: cmd service 0x04 opcode 0x78 index 0x00
[00:00:13.049,468] <dbg> bttester_mesh: start: 
[00:00:13.049,560] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.049,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.049,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.050,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.050,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.051,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.051,330] <inf> bt_mesh_provisionee: Device UUID: 41263c30-8afd-4565-a955-4b16e864510e
[00:00:13.051,361] <dbg> bttester: tester_rsp_with_index: service 0x04 opcode 0x78 index 0x00 status 0x00
[00:00:13.052,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.052,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.052,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.053,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.053,375] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.053,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.053,894] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.054,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.054,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.054,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.054,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.082,885] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:13.083,007] <dbg> bttester: tester_event: service 0x04 opcode 0x84
[00:00:13.114,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.114,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.115,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.170,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.170,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.171,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.220,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.220,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.220,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.220,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.221,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.221,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.221,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.221,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.221,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.222,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.222,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.262,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.262,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.262,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.262,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.262,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.263,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.263,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.312,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.312,957] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.313,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.313,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.313,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.344,757] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.344,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.345,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.345,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.345,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.345,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.346,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.350,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.350,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.350,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.350,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.350,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.531,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.531,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.532,043] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.532,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.532,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.532,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.533,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.584,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.584,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.584,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.584,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.585,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.309,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.309,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.310,089] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.310,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.310,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.310,913] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.311,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.370,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.370,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.370,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.371,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.371,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.390,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.390,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.390,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.391,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.391,296] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.391,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.391,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.395,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.396,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.396,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.396,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.396,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.425,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.426,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.426,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.426,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.426,696] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.427,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.427,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.431,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.431,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.431,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.431,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.432,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.466,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.466,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.466,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.466,918] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.467,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.467,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.467,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.471,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.472,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.472,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.472,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.472,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.713,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.713,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.714,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.715,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.764,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.764,984] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.765,197] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.765,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.765,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.809,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.809,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.810,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.810,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.810,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.810,943] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.811,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.815,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.815,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
