*** Booting Zephyr OS build v4.0.0-2079-g85e83038613a ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:05.955,017] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:05.959,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.959,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.959,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.959,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,021] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.960,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,517] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:05.961,547] <inf> bt_hci_core: HW Variant: nRF52x (0x0002)
[00:00:05.961,578] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 4.0 Build 99
[00:00:05.961,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.961,853] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,188] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:05.962,799] <inf> bt_hci_core: Identity: DC:E7:76:C4:1F:70 (random)
[00:00:05.962,829] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:05.962,860] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:05.962,890] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:05.977,783] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x03 index 0x00
[00:00:06.513,916] <dbg> bttester: cmd_handler: cmd service 0x00 opcode 0x03 index 0xff
[00:00:06.513,977] <dbg> bttester: tester_rsp_with_index: service 0x00 opcode 0x03 index 0xff status 0x00
[00:00:14.569,824] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x08 index 0x00
[00:00:14.644,775] <dbg> bttester: cmd_handler: cmd service 0x01 opcode 0x0a index 0x00
[00:00:14.644,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.645,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.645,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.645,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.645,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.956,939] <dbg> bttester_gap: le_connected: C0:07:E8:1C:28:DF (public): 0x00
[00:00:14.956,970] <dbg> bttester: tester_event: service 0x01 opcode 0x82
[00:00:14.958,648] <dbg> bttester: tester_event: service 0x01 opcode 0x80
[00:00:14.959,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.959,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.960,021] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.960,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.956,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.082,794] <dbg> bttester: tester_event: service 0x01 opcode 0x88
[00:00:23.020,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.250,518] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:23.334,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.334,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.334,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.645,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.770,843] <dbg> bttester: tester_event: service 0x01 opcode 0x89
[00:00:31.083,953] <dbg> bttester: cmd_handler: cmd service 0x02 opcode 0x1b index 0x00
[00:00:32.583,038] <dbg> bttester: tester_rsp: service 0x02 opcode 0x1b status 0x00
[00:00:32.583,099] <dbg> bttester: tester_rsp_with_index: service 0x02 opcode 0x1b index 0x00 status 0x00
[00:00:32.832,946] <dbg> bttester: tester_event: service 0x02 opcode 0x80
[00:00:34.083,374] <dbg> bttester_gap: le_disconnected: C0:07:E8:1C:28:DF (public): 0x13
[00:00:34.083,404] <dbg> bttester: tester_event: service 0x01 opcode 0x83
