TICK: 9469890: Log_api - All Stack events registered.
TICK: 9469890: Log_api - IN: LoadBasicPixitValues
TICK: 9469906: Log_common - ICS/IXIT VALUES:
TICK: 9469906: Log_pts_dbg - TSPC_ALL TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_10_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_10_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_10_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_10_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_10_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_11_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_11_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_11_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_17 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_12_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_17 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_13_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_14_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_15_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_16_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_13 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_14 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_15 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_16 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_17_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_18_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_19_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_1_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_8 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_20_9 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_1 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_10 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_11 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_12 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_2 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_3 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_4 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_5 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_6 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_7 TRUE
TICK: 9469906: Log_pts_dbg - TSPC_BAP_21_8 TRUE
